scenario,scenario_label,scenario_short,condition,condition_label,condition_short,motor_mode,include_xlinks,n_clusters,motors_per_cluster,total_motors,run_dir,run_path,growth_end_min,motor_onset_min,threshold_vz_abs,threshold_vz_abs_matched,mean_vz_abs,mean_vz_signed,peak_vz_abs,time_to_peak_min,auc_vz_abs,excess_auc_vz_abs,directionality_index,active_transport_fraction,matched_active_transport_fraction,longest_active_streak_min,onset_time_after_motor_min,net_z_displacement,abs_net_z_displacement,mass_normalized_auc,mass_retention,mean_swirl_rate_abs,swirl_penalty,seed_zone_mass_fraction_motor_onset,seed_zone_mass_fraction_final,seed_zone_retention,seed_zone_mass_fraction_mean,chewer_band_mass_fraction_motor_onset,chewer_band_mass_fraction_final,chewer_band_mass_fraction_gain,chewer_band_mass_fraction_mean,bottom_half_mass_fraction_motor_onset,bottom_half_mass_fraction_final,bottom_half_mass_fraction_gain,bottom_half_mass_fraction_mean,axial_spread_entropy_motor_onset,axial_spread_entropy_final,axial_spread_entropy_gain,axial_spread_entropy_mean,speckle_length_proxy_motor_onset_um,speckle_length_proxy_final_um,top_bias_final,nematic_xy_final,zmin,zmax,scenario_z_low,scenario_z_high,chewer_zone_bottom,chewer_zone_top
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0001,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0001,1.0,1.0,0.02092663534421264,0.018644893570798578,0.004577854073509312,0.001726995118677913,0.02557451655440109,0.0,1.8976401534352518,0.042755262612535455,1.4239257408597363,0.02127659574468085,0.028368794326241134,0.14999999999999947,nan,2.7020986613654747,2.7020986613654747,0.0016054485223648493,1.7174280879864636,0.005274847477722349,1.1522533031898792,0.41116751269035534,0.6236453201970444,1.5167670133187376,0.5670358065494738,0.06598984771573604,0.0,-0.06598984771573604,0.01377654894468149,0.30626057529610823,0.1556650246305419,-0.15059555066556632,0.19502401242462436,0.9291427683154556,0.8891876366198399,-0.03995513169561571,0.9016168253112545,1182.0,2030.0,0.44476744186046513,0.0036035587691900625,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0002,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0002,1.0,1.0,0.02092663534421264,0.018644893570798578,0.004414582251610353,0.0007484101238000344,0.025367809053820967,0.19999999999999996,1.8277022702908534,0.04595034700633609,1.1527187586817231,0.02127659574468085,0.028368794326241134,0.09999999999999964,nan,2.10682669224944,2.10682669224944,0.0016436171495421343,1.776978417266187,0.004084419525474012,0.9252108790099214,0.48201438848920863,0.624493927125506,1.2955918786633631,0.6110778880526692,0.08273381294964029,0.0010121457489878543,-0.08172166720065244,0.017250793508892394,0.2859712230215827,0.15182186234817815,-0.13414936067340452,0.18164959720188953,0.9342155143175658,0.8866223741115657,-0.04759314020600003,0.8962694746282611,1112.0,1976.0,0.44984802431610943,0.015595524724013966,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0003,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0003,1.0,1.0,0.02092663534421264,0.018644893570798578,0.0049648097855778716,0.0028773100694742862,0.041806704364478975,0.3500000000000001,2.0755435668840825,0.1510930551571784,1.6065259669882803,0.028368794326241134,0.04964539007092199,0.14999999999999947,0.30000000000000004,3.3344146358147553,3.3344146358147553,0.0017040587577045012,1.702791461412151,0.0024676085017899993,0.4970197466493242,0.37602627257799676,0.5916988416988417,1.573557181635784,0.5501800129012571,0.08374384236453201,0.0,-0.08374384236453201,0.016191454078691946,0.3333333333333333,0.17374517374517376,-0.15958815958815956,0.21406691257620106,0.9405273078735319,0.8953926167615585,-0.045134691111973435,0.9080272162908989,1218.0,2074.0,0.4005602240896359,0.05839605763289671,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0004,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0004,1.0,1.0,0.02092663534421264,0.018644893570798578,0.005108870915340142,0.0014795285866881086,0.030719455311018606,0.25,2.137767424824256,0.10703798003651939,1.0660612704653192,0.03546099290780142,0.05673758865248227,0.2499999999999991,nan,2.27899105686752,2.27899105686752,0.001875234583179172,1.743859649122807,0.004463909658106459,0.8737565955528274,0.4526315789473684,0.6266397578203835,1.3844366742543357,0.6003436813622951,0.07894736842105263,0.0010090817356205853,-0.07793828668543204,0.01602421698759539,0.25438596491228066,0.14127144298688196,-0.1131145219253987,0.16049011162446383,0.9364666759030742,0.889897869489405,-0.04656880641366923,0.8986407171096154,1140.0,1988.0,0.48055987558320373,0.09677220137758027,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0005,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0005,1.0,1.0,0.02092663534421264,0.018644893570798578,0.005682702019526656,0.003392226503105592,0.03601877871424097,0.0,2.337639822308125,0.1657869382060229,1.5029854182467357,0.05673758865248227,0.09219858156028368,0.2499999999999991,0.7000000000000002,3.513438566042002,3.513438566042002,0.0020650528465619477,1.7120141342756183,0.009521093976440981,1.675451914199444,0.38515901060070673,0.6171310629514963,1.6022760625254446,0.5717376543992891,0.11484098939929328,0.0,-0.11484098939929328,0.022856066143981002,0.3339222614840989,0.14344685242518057,-0.19047540905891835,0.18912607270870158,0.9417764604558035,0.8885227804260949,-0.05325368002970865,0.9036364347204285,1132.0,1938.0,0.46021840873634945,0.08127996641780665,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0006,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0006,1.0,1.0,0.02092663534421264,0.018644893570798578,0.011349866733171819,-0.0072087348304647044,0.07556842616546122,0.050000000000000044,4.780632340136785,1.1203114427808136,0.13013014350849209,0.15602836879432624,0.1702127659574468,0.1999999999999993,1.0499999999999998,0.6221043724833382,0.6221043724833382,0.004314650126477243,1.5018050541516246,0.024781475503016712,2.1834155488882394,0.30685920577617337,0.36658653846153844,1.194640837104072,0.33252088891119513,0.1353790613718412,0.0769230769230769,-0.05845598444876429,0.09752877263706365,0.3935018050541517,0.3894230769230769,-0.004078728131074794,0.39889946947226806,0.9490554622929157,0.9352421957503001,-0.01381326654261561,0.9447445545340599,1108.0,1664.0,0.23699421965317918,0.056390441123928124,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0007,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0007,1.0,1.0,0.02092663534421264,0.018644893570798578,0.009714688684130203,-0.00456500831716088,0.03434190079778018,5.75,4.099738817787292,0.3983169144895242,0.31328975320860375,0.11347517730496454,0.14893617021276595,0.14999999999999947,0.050000000000000044,1.2844061624443137,1.2844061624443137,0.0034107644074769486,1.6505823627287854,0.007268777520675538,0.7482254714502302,0.336106489184692,0.4324596774193547,1.2866745847971897,0.4201247722976051,0.14143094841930115,0.03125,-0.11018094841930115,0.05460369460243951,0.3760399334442594,0.3256048387096774,-0.05043509473458202,0.3413537287673292,0.9458731313872387,0.9234034522350072,-0.022469679152231525,0.9289313136636951,1202.0,1984.0,0.21396054628224584,0.1740594284851709,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0008,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0008,1.0,1.0,0.02092663534421264,0.018644893570798578,0.007345076805522833,-0.001031140990526113,0.05631366779065772,2.35,3.097004469711673,0.3121724164793378,0.7461402478108629,0.05673758865248227,0.07092198581560284,0.29999999999999893,2.3,2.310799682502018,2.310799682502018,0.0026515449226983505,1.6558219178082192,0.008599904072701735,1.1708392301950314,0.37157534246575347,0.5398138572905895,1.4527709339064712,0.5012706942045833,0.10616438356164384,0.009307135470527405,-0.09685724809111644,0.055438222825039477,0.3356164383561644,0.20785935884177867,-0.12775707951438572,0.24949150278573023,0.946207513654977,0.910706836033573,-0.035500677621403964,0.9313707635991917,1168.0,1934.0,0.6259904912836767,0.09202894150166968,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0009,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0009,1.0,1.0,0.02092663534421264,0.018644893570798578,0.007271854241792536,-0.0017952019078736384,0.044442834618329284,0.25,3.042739455163969,0.22506373755937178,0.8503512311286775,0.05673758865248227,0.06382978723404255,0.14999999999999947,0.19999999999999996,2.587397241702482,2.587397241702482,0.0026366893025684306,1.6793760831889082,0.0067174930001741755,0.9237661780358088,0.3050259965337955,0.4406604747162023,1.4446653063139132,0.4082201041899305,0.10918544194107453,0.011351909184726523,-0.09783353275634801,0.051929676310905365,0.3448873483535529,0.19195046439628483,-0.15293688395726807,0.2516522517829044,0.9496798827023332,0.9075188132447368,-0.042161069457596345,0.9279705500740131,1154.0,1938.0,0.6686390532544378,0.04624073695676776,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0010,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job12/save/r0010,1.0,1.0,0.02092663534421264,0.018644893570798578,0.01404748668960178,-0.008418737983832554,0.08672801181795291,3.95,5.897207528136371,1.9222836358721092,0.10524181264213235,0.20567375886524822,0.2127659574468085,0.3999999999999986,0.8500000000000001,-0.6206328097879004,0.6206328097879004,0.005332014039906303,1.6220614828209765,0.013352590395057741,0.9505323400620543,0.4891304347826086,0.4269788182831662,0.8729344729344733,0.48600652922328136,0.08152173913043478,0.05128205128205128,-0.030239687848383504,0.07504301789319041,0.282608695652174,0.29208472686733555,0.009476031215161551,0.2553237669208954,0.9239546240762267,0.9335355311610433,0.009580907084816515,0.9358127430650205,1106.0,1794.0,0.4524714828897338,0.0670546967901822,-15.0,15.0,6.0,15.0,-15.0,-6.0
