scenario,scenario_label,scenario_short,condition,condition_label,condition_short,motor_mode,include_xlinks,n_clusters,motors_per_cluster,total_motors,run_dir,run_path,growth_end_min,motor_onset_min,threshold_vz_abs,threshold_vz_abs_matched,mean_vz_abs,mean_vz_signed,peak_vz_abs,time_to_peak_min,auc_vz_abs,excess_auc_vz_abs,directionality_index,active_transport_fraction,matched_active_transport_fraction,longest_active_streak_min,onset_time_after_motor_min,net_z_displacement,abs_net_z_displacement,mass_normalized_auc,mass_retention,mean_swirl_rate_abs,swirl_penalty,seed_zone_mass_fraction_motor_onset,seed_zone_mass_fraction_final,seed_zone_retention,seed_zone_mass_fraction_mean,chewer_band_mass_fraction_motor_onset,chewer_band_mass_fraction_final,chewer_band_mass_fraction_gain,chewer_band_mass_fraction_mean,bottom_half_mass_fraction_motor_onset,bottom_half_mass_fraction_final,bottom_half_mass_fraction_gain,bottom_half_mass_fraction_mean,axial_spread_entropy_motor_onset,axial_spread_entropy_final,axial_spread_entropy_gain,axial_spread_entropy_mean,speckle_length_proxy_motor_onset_um,speckle_length_proxy_final_um,top_bias_final,nematic_xy_final,zmin,zmax,scenario_z_low,scenario_z_high,chewer_zone_bottom,chewer_zone_top
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0011,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0011,1.0,1.0,0.018855093239169833,0.023906154618473955,0.00899787806165192,0.0003583204043527944,0.043413603603603544,0.75,3.7701440867454292,0.2121430338350663,0.265143986935971,0.09929078014184398,0.07801418439716312,0.09999999999999964,nan,0.9996310344827586,0.9996310344827586,0.03250124212711577,1.5,0.008397498931764976,0.9332754760874453,0.4310344827586207,0.5517241379310347,1.2800000000000005,0.545352918722968,0.13793103448275862,0.04597701149425288,-0.09195402298850575,0.06200210022325412,0.310344827586207,0.25287356321839083,-0.05747126436781619,0.26426698994633385,0.810010440718701,0.8343288770751812,0.024318436356480233,0.8131694720321051,116.0,174.0,0.2903225806451613,0.16237204438123,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0012,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0012,1.0,1.0,0.018855093239169833,0.023906154618473955,0.008634192115845206,-0.00045709701102248913,0.07285787377450974,0.050000000000000044,3.6050575476658144,0.3617944640047124,0.08859950711352371,0.07801418439716312,0.05673758865248227,0.14999999999999947,0.0,0.3194063218390797,0.3194063218390797,0.03107808230746392,1.706896551724138,0.01545677974710687,1.7901825138614949,0.4310344827586207,0.48484848484848503,1.1248484848484852,0.5420961084248909,0.10344827586206898,0.030303030303030304,-0.07314524555903867,0.06467766812291693,0.20689655172413798,0.1919191919191919,-0.014977359804946078,0.18607945262507883,0.7765618321274745,0.8440926916794703,0.06753085955199578,0.8323836550011285,116.0,198.0,0.5932203389830508,0.5399089619096912,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0013,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0013,1.0,1.0,0.018855093239169833,0.023906154618473955,0.008052528813604291,0.0002143716515888051,0.0322035570114485,0.10000000000000009,3.3957035058993705,0.11265150015139318,0.08668845086261058,0.06382978723404255,0.05673758865248227,0.09999999999999964,0.3500000000000001,0.29436827651515207,0.29436827651515207,0.025725026559843715,1.4545454545454546,0.004635566241738711,0.575665899376502,0.5303030303030304,0.6354166666666666,1.1982142857142855,0.618571530300756,0.07575757575757576,0.020833333333333332,-0.05492424242424243,0.05356267018376489,0.2121212121212121,0.17708333333333331,-0.035037878787878785,0.17993149443299755,0.775329463783271,0.8424093808321896,0.06707991704891869,0.8223674964053951,132.0,192.0,0.6285714285714286,0.089687564762242,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0014,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0014,1.0,1.0,0.018855093239169833,0.023906154618473955,0.008466740390891013,-0.003960633876096584,0.02654852315287733,2.05,3.5276321823707075,0.015374077728724764,0.3691053768188894,0.0851063829787234,0.028368794326241134,0.04999999999999982,nan,-1.302068005952381,1.302068005952381,0.027997080812465932,1.5238095238095237,0.006139094739009717,0.7250836160766774,0.6666666666666665,0.5,0.7500000000000002,0.5917224293246665,0.015873015873015872,0.020833333333333336,0.0049603174603174635,0.0394963926984459,0.09523809523809523,0.19791666666666669,0.10267857142857145,0.1882744775170157,0.7569396870695977,0.8650411523545145,0.10810146528491682,0.8247907254810928,126.0,192.0,0.4461538461538462,0.23402572461292198,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0015,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0015,1.0,1.0,0.018855093239169833,0.023906154618473955,0.008614008255506598,-0.0018938329194507803,0.038859932192942225,6.05,3.6155310693052174,0.09854680905426966,0.11103870593136052,0.07092198581560284,0.03546099290780142,0.04999999999999982,nan,-0.4014638911902795,0.4014638911902795,0.02546148640355787,1.4366197183098592,0.022345156164752206,2.5940486126731797,0.6056338028169013,0.5098039215686275,0.8417692658458735,0.5594535410472148,0.056338028169014086,0.02941176470588236,-0.026926263463131726,0.06144320901729287,0.2535211267605634,0.15686274509803927,-0.0966583816625241,0.18167086501517005,0.7853128338464089,0.8421085932777637,0.05679575943135473,0.8358209585610469,142.0,204.0,0.5483870967741935,0.3030705420097963,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0016,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0016,1.0,1.0,0.018855093239169833,0.023906154618473955,0.023455614226950975,-0.010124909912729836,0.24060033333333328,1.4,9.882044437833201,4.436138178310685,0.33530609230492775,0.3404255319148936,0.2765957446808511,0.29999999999999893,1.2000000000000002,-3.313509704433497,3.313509704433497,0.07058603169880857,1.6571428571428573,0.023306950856603892,0.9936619280608621,0.6029411764705882,0.3999999999999999,0.6634146341463414,0.4343492464195591,0.08823529411764706,0.3130434782608695,0.2248081841432224,0.32683058986289676,0.2205882352941176,0.426086956521739,0.2054987212276214,0.4156908821560675,0.7906848151152893,0.8681669564656385,0.07748214135034914,0.8536078729798859,140.0,232.0,0.13333333333333333,0.05987012531812092,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0017,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0017,1.0,1.0,0.018855093239169833,0.023906154618473955,0.012345361345340372,-0.002683377807166179,0.08335113135468701,0.0,5.080995152046947,0.7370361776474161,0.0988203435983811,0.1702127659574468,0.09929078014184398,0.14999999999999947,0.0,0.502105686746988,0.502105686746988,0.030608404530403296,1.2048192771084338,0.010199873168577992,0.8262109859123588,0.1686746987951807,0.36363636363636365,2.155844155844156,0.3021111293213516,0.27710843373493976,0.3131313131313132,0.03602287939637344,0.3739213839919483,0.6385542168674698,0.48484848484848514,-0.1537057320189847,0.5414557429555783,0.8221139667527871,0.8867996728601151,0.06468570610732793,0.8681835875685185,166.0,200.0,0.03896103896103896,0.059923248345372895,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0018,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0018,1.0,1.0,0.018855093239169833,0.023906154618473955,0.014538977526864356,-0.0023871936330141217,0.11638050314465409,2.6,6.1328828052619775,1.8525308179420175,0.0760907844658941,0.22695035460992907,0.1702127659574468,0.34999999999999876,0.10000000000000009,0.4666558636897771,0.4666558636897771,0.0414383973328512,1.554054054054054,0.017987942074760743,1.2372219464211685,0.3378378378378378,0.44347826086956516,1.312695652173913,0.38348541774694983,0.18918918918918914,0.2260869565217391,0.03689776733254996,0.2611937665106363,0.4999999999999999,0.3217391304347825,-0.17826086956521736,0.43270940049435147,0.8314479854995408,0.8838609984028766,0.052413012903335776,0.8877703598630488,148.0,230.0,0.3253012048192771,0.2291446808845495,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0019,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0019,1.0,1.0,0.018855093239169833,0.023906154618473955,0.019236105032296696,-0.012605568261586946,0.1516090740740741,3.55,7.90533968789323,3.294566001315456,0.614730260071314,0.24113475177304963,0.16312056737588654,0.4499999999999984,1.65,-4.859651522290686,4.859651522290686,0.06375273941849378,1.435483870967742,0.013667794664767852,0.7105281782263165,0.6129032258064516,0.2584269662921348,0.4216439976345357,0.41707203710386803,0.016129032258064516,0.42696629213483145,0.41083725987676695,0.13917552688933807,0.14516129032258066,0.6067415730337077,0.46158028271112705,0.35024223285258826,0.7612167885775438,0.8736246150331696,0.11240782645562575,0.8405806770593844,124.0,178.0,-0.17142857142857143,0.2991349869603328,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0020,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job10/save/r0020,1.0,1.0,0.018855093239169833,0.023906154618473955,0.01948751426671455,-0.012670924595476371,0.30847229166666673,1.15,8.15754556730489,4.297536315888347,0.4304279514927289,0.15602836879432624,0.09929078014184398,0.2499999999999991,0.0,-3.511235627743635,3.511235627743635,0.060877205726155896,1.2686567164179106,0.00927021380955556,0.4757001679475075,0.4925373134328358,0.23529411764705882,0.47771836007130125,0.28941129893793155,0.0,0.3294117647058824,0.3294117647058824,0.2696335418756885,0.14925373134328357,0.564705882352941,0.4154521510096574,0.5110263745422352,0.7851224466540602,0.8877109211380577,0.10258847448399755,0.8590349888575635,134.0,170.0,-0.15789473684210525,0.3041364659933015,-7.5,7.5,3.0,7.5,-7.5,-3.0
