run_dir,case,replicate,frame,time_s,time_min,dx,dy,dz,net_displacement
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,23,23.0,0.38333333333333336,0.033399999999999874,-0.0844,0.0,0.09076849673757956
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,24,24.0,0.4,0.05449999999999999,-0.0995,-0.0194,0.11509500423563135
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,25,25.0,0.4166666666666667,0.039699999999999847,-0.0866,-0.0068,0.09550858600146893
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,26,26.0,0.43333333333333335,0.04599999999999982,-0.0438,0.016,0.06550145036562155
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,27,27.0,0.45,0.048900000000000166,-0.0317,-0.0031,0.058358461254560304
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,28,28.0,0.4666666666666667,0.06199999999999983,-0.0303,-0.0198,0.07179226977885557
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,29,29.0,0.48333333333333334,0.06789999999999985,0.0272,-0.0182,0.0753756592010974
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,30,30.0,0.5,0.09200000000000008,0.0303,-0.0289,0.10108066086052274
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,31,31.0,0.5166666666666667,0.11470000000000002,0.0234,-0.0113,0.11760671749521796
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,32,32.0,0.5333333333333333,0.09330000000000016,0.0413,-0.0344,0.10767515962374995
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,33,33.0,0.55,0.08329999999999993,0.0454,0.0034,0.09492950015669517
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,34,34.0,0.5666666666666667,0.07290000000000019,0.0508,0.0227,0.09170790587512086
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,35,35.0,0.5833333333333334,0.048799999999999955,0.0338,-0.0046,0.05954023849465163
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,36,36.0,0.6,0.049599999999999866,0.0522,-0.0103,0.0727398790210706
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,37,37.0,0.6166666666666667,0.061100000000000154,0.119,0.0063,0.1339175119243186
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,38,38.0,0.6333333333333333,0.11580000000000013,0.0547,-0.0042,0.12813808957527043
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,39,39.0,0.65,0.11149999999999993,0.1173,0.0005,0.16183877780062472
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,40,40.0,0.6666666666666666,0.14869999999999983,0.0892,-0.0009,0.17340455588017276
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,41,41.0,0.6833333333333333,0.14170000000000016,0.0832,0.0175,0.16524944780543155
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,42,42.0,0.7,0.13149999999999995,0.089,-0.005,0.1588655091579037
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,43,43.0,0.7166666666666667,0.12979999999999992,0.0488,0.012,0.13918864896247818
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,44,44.0,0.7333333333333333,0.12939999999999996,0.038,0.0233,0.13686215693170992
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,45,45.0,0.75,0.10930000000000017,0.0481,0.0115,0.11996812076547686
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,46,46.0,0.7666666666666667,0.08809999999999985,0.0443,0.0235,0.10137233350377199
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,47,47.0,0.7833333333333333,0.10539999999999994,0.0299,0.0242,0.11219986631008073
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,48,48.0,0.8,0.058399999999999785,-0.0126,0.0222,0.0637350766846638
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,49,49.0,0.8166666666666667,0.06239999999999979,-0.006,-0.0122,0.06386391782532586
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,50,50.0,0.8333333333333334,0.0806,-0.0045,0.0139,0.08191349095234558
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,51,51.0,0.85,0.10250000000000004,0.0013,0.0017,0.10252233902911115
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,52,52.0,0.8666666666666667,0.09439999999999982,0.0403,-0.0085,0.10299368912705266
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,53,53.0,0.8833333333333333,0.06170000000000009,0.0623,-0.0038,0.08776457143973308
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,54,54.0,0.9,0.04070000000000018,0.061,0.0058,0.07356038335952317
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,55,55.0,0.9166666666666666,0.07719999999999994,0.0744,-0.0116,0.1078413649765246
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,56,56.0,0.9333333333333333,0.05940000000000012,0.045,-0.0068,0.07483047507533287
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,57,57.0,0.95,0.0682999999999998,0.0122,0.0004,0.06938220232883915
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,58,58.0,0.9666666666666667,0.0828000000000002,0.0742,-0.0135,0.11199879463637112
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,59,59.0,0.9833333333333333,0.10440000000000005,0.0724,-0.003,0.12708312240419659
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0001,01_symmetric_short_no_chewer,r0001,60,60.0,1.0,0.08590000000000009,0.0872,-0.0003,0.12240400320250973
/home/thekaka/project/cytosim/ast/nuclear_aster_one_sided_turnover_pilot/01_symmetric_short_no_chewer/r0002,01_symmetric_short_no_chewer,r0002,0,0.0,0.0,0.0,0.0,0.0,0.0
