case,frame,time_s,time_min,n,dx_mean,dx_sem,dy_mean,dy_sem,dz_mean,dz_sem,net_displacement_mean,net_displacement_sem
01_symmetric_short_no_chewer,54,54.0,0.9,3,-0.18953333333333333,0.14483968532292682,0.0395,0.04425159130848668,0.005566666666666667,0.0017647788655932068,0.2337523963114473,0.1199033858682122
01_symmetric_short_no_chewer,55,55.0,0.9166666666666666,3,-0.16820000000000013,0.14059762918816712,0.026066666666666665,0.036552853665768846,-0.00019999999999999966,0.006264183905346331,0.232944040157847,0.09217894053128245
01_symmetric_short_no_chewer,56,56.0,0.9333333333333333,3,-0.1708333333333334,0.1391668582833013,0.021966666666666666,0.01398765328582477,-0.004433333333333333,0.0012414149633024048,0.21583982364888418,0.10542439754128387
01_symmetric_short_no_chewer,57,57.0,0.95,3,-0.17756666666666673,0.15439889176343774,0.011466666666666667,0.016400846861603757,-0.005533333333333334,0.0036557412988947194,0.2245658710502881,0.1214597317895085
01_symmetric_short_no_chewer,58,58.0,0.9666666666666667,3,-0.16493333333333324,0.1471536762858627,0.0323,0.030946243713898463,3.333333333333313e-05,0.010497195392632793,0.23221624634441707,0.09941338340579625
01_symmetric_short_no_chewer,59,59.0,0.9833333333333333,3,-0.18089999999999998,0.17356423402686788,-0.005699999999999999,0.04119979773413134,-0.007633333333333335,0.002527405344968982,0.2631460452530104,0.116675694843372
01_symmetric_short_no_chewer,60,60.0,1.0,3,-0.16926666666666654,0.15415094694631115,0.004199999999999998,0.04261842324629104,0.0018333333333333333,0.002702056829733807,0.24032245449269704,0.10509427799188732
02_symmetric_short_one_sided_chewer,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_symmetric_short_one_sided_chewer,1,1.0,0.016666666666666666,3,0.014700000000000083,0.00931683064852715,0.019366666666666667,0.0028707335493060146,0.008266666666666667,0.0054596499684300085,0.02939192431155545,0.004759978217586754
02_symmetric_short_one_sided_chewer,2,2.0,0.03333333333333333,3,0.02629999999999999,0.02777936884332217,0.016066666666666667,0.027878087771182905,0.023433333333333334,0.004291593850514956,0.06316368851626525,0.017942897197594634
02_symmetric_short_one_sided_chewer,3,3.0,0.05,3,0.023933333333333362,0.03904874446694078,-0.0037333333333333316,0.027843930118509573,0.002666666666666666,0.00960248810349577,0.062321225569525,0.027335979131714296
02_symmetric_short_one_sided_chewer,4,4.0,0.06666666666666667,3,0.03600000000000003,0.014148262555286877,0.011833333333333335,0.013252588845622243,0.0042,0.017932187076130267,0.05161078352420514,0.009610680448099667
02_symmetric_short_one_sided_chewer,5,5.0,0.08333333333333333,3,0.024599999999999955,0.027462034399026846,0.02713333333333333,0.021387717139621155,0.00019999999999999996,0.006693529213601248,0.055079386178404584,0.020254397278247648
02_symmetric_short_one_sided_chewer,6,6.0,0.1,3,0.006966666666666714,0.02659413051366364,-0.005966666666666666,0.005361073690139981,0.0029,0.005248174285723879,0.03462476432597499,0.014504063144007012
02_symmetric_short_one_sided_chewer,7,7.0,0.11666666666666667,3,0.004899999999999831,0.026787372647076316,0.005166666666666666,0.017664496722081965,-0.0028333333333333335,0.007005077523561828,0.042124021979527866,0.014859959156542948
02_symmetric_short_one_sided_chewer,8,8.0,0.13333333333333333,3,0.0013666666666667382,0.0415625766498876,0.007166666666666664,0.027163108151396158,0.010666666666666666,0.015792438415618757,0.07391879084195202,0.008135898653409183
02_symmetric_short_one_sided_chewer,9,9.0,0.15,3,-0.025333333333333357,0.05936074273269975,0.0294,0.027107256101149994,-0.002733333333333333,0.010311859407713259,0.09961998700064462,0.012632066141201423
02_symmetric_short_one_sided_chewer,10,10.0,0.16666666666666666,3,-0.015566666666666654,0.05957914437489377,0.03383333333333333,0.02328020141188168,0.0053,0.006446963109351048,0.09432416534483039,0.0198049046787374
02_symmetric_short_one_sided_chewer,11,11.0,0.18333333333333332,3,-0.03200000000000003,0.07600015350861684,0.019200000000000002,0.01628015151444646,-0.007633333333333332,0.008583381876885383,0.10001497332506264,0.042880036793285274
02_symmetric_short_one_sided_chewer,12,12.0,0.2,3,-0.015800000000000036,0.05570664233284925,-0.0199,0.02622575070422199,-0.0155,0.01050777489925119,0.07781439344825436,0.03628833723765063
02_symmetric_short_one_sided_chewer,13,13.0,0.21666666666666667,3,-0.015533333333333399,0.045471981605282014,-0.029633333333333334,0.01274393101745995,-0.0022333333333333324,0.008759249079940839,0.06693175384108567,0.025082002123929803
02_symmetric_short_one_sided_chewer,14,14.0,0.23333333333333334,3,-0.026833333333333265,0.04768655762138619,0.0026333333333333347,0.028722484417457887,-0.020133333333333333,0.006895973060014406,0.07830103640631385,0.02543961180616877
02_symmetric_short_one_sided_chewer,15,15.0,0.25,3,-0.06299999999999988,0.05350040498289091,-0.024566666666666667,0.029383460956425436,-0.012433333333333333,0.008724741320584302,0.09246308205909977,0.04348155809918449
02_symmetric_short_one_sided_chewer,16,16.0,0.26666666666666666,3,-0.08250000000000002,0.053729166505105265,-0.02323333333333334,0.028544779635590888,0.0026,0.006823733093647006,0.10261782676914478,0.04646913830262931
02_symmetric_short_one_sided_chewer,17,17.0,0.2833333333333333,3,-0.07863333333333333,0.05729678098384859,-0.0074666666666666675,0.018923031234744373,-0.002766666666666667,0.0060790167333578254,0.09028407303743473,0.052207787521456786
02_symmetric_short_one_sided_chewer,18,18.0,0.3,3,-0.08450000000000009,0.0661090261109127,-0.012033333333333339,0.023412271236350493,0.0109,0.008753856293085923,0.10837693054163117,0.05314432045402944
02_symmetric_short_one_sided_chewer,19,19.0,0.31666666666666665,3,-0.08766666666666663,0.05996838982145328,-0.009666666666666662,0.04154412647347931,0.005066666666666667,0.003873987322872621,0.1169350435218393,0.049015383281912406
02_symmetric_short_one_sided_chewer,20,20.0,0.3333333333333333,3,-0.04936666666666678,0.06159703275681743,0.0009666666666666666,0.04558553620515076,-0.005600000000000001,0.004473626418615365,0.09993460837555007,0.04618946876088444
02_symmetric_short_one_sided_chewer,21,21.0,0.35,3,-0.0332666666666667,0.05695484566254604,0.009533333333333338,0.0773744430961829,0.0032333333333333333,0.006265336738312191,0.12497080163146473,0.04544301599946766
02_symmetric_short_one_sided_chewer,22,22.0,0.36666666666666664,3,-0.021233333333333288,0.04780688002555474,0.008000000000000002,0.06672558230044406,0.005299999999999999,0.015564489497999393,0.10965471562755967,0.035205799763479054
02_symmetric_short_one_sided_chewer,23,23.0,0.38333333333333336,3,-0.004299999999999897,0.06550651367103381,0.021599999999999998,0.06792144972932582,-0.008566666666666667,0.0007264831572567792,0.12313017414535833,0.04004564197013456
02_symmetric_short_one_sided_chewer,24,24.0,0.4,3,0.020333333333333314,0.06094315201708696,0.03046666666666667,0.07548018135761056,0.004633333333333334,0.004988096942834122,0.1356514445663379,0.030283897704878358
02_symmetric_short_one_sided_chewer,25,25.0,0.4166666666666667,3,0.02016666666666674,0.0649156974681608,0.042199999999999994,0.09922884325302464,-0.004,0.0031176914536239797,0.16147303334308766,0.046207446205394055
02_symmetric_short_one_sided_chewer,26,26.0,0.43333333333333335,3,0.005833333333333209,0.07441015462362047,0.06853333333333333,0.089446452013357,0.015799999999999998,0.010208982972526369,0.15959094715249683,0.05828696075010669
02_symmetric_short_one_sided_chewer,27,27.0,0.45,3,-0.0007666666666668043,0.06900160223582577,0.07949999999999999,0.09154241275678358,0.007666666666666668,0.010017041035710652,0.14985244150943036,0.07213533267522033
02_symmetric_short_one_sided_chewer,28,28.0,0.4666666666666667,3,0.018166666666666664,0.0664217919394263,0.08916666666666667,0.11391255905786295,-0.0013999999999999996,0.01246448287468571,0.17243104054506123,0.08257359219674118
02_symmetric_short_one_sided_chewer,29,29.0,0.48333333333333334,3,0.010433333333333294,0.06982636401181948,0.06949999999999999,0.08871134839090955,0.0022,0.0049084960357866575,0.1468942002712944,0.06672733295530722
02_symmetric_short_one_sided_chewer,30,30.0,0.5,3,-0.031900000000000116,0.0859975774852602,0.06656666666666666,0.06666274155111768,0.0163,0.012002916312296774,0.13504824426797538,0.07564238798496929
02_symmetric_short_one_sided_chewer,31,31.0,0.5166666666666667,3,-0.05216666666666662,0.07703947761447456,0.09853333333333332,0.06389168786139382,0.0034,0.004443347086750408,0.1362961528631501,0.08348365722714293
02_symmetric_short_one_sided_chewer,32,32.0,0.5333333333333333,3,-0.06080000000000011,0.07068382653290163,0.08293333333333335,0.0681127088810239,0.002900000000000001,0.012199316920767873,0.13404186349918737,0.07805287362742824
02_symmetric_short_one_sided_chewer,33,33.0,0.55,3,-0.08313333333333321,0.0634911367392682,0.07753333333333333,0.0664222937808618,0.0055333333333333345,0.014755827474067474,0.1412765054413515,0.07181815813896386
02_symmetric_short_one_sided_chewer,34,34.0,0.5666666666666667,3,-0.09469999999999985,0.09026723288842596,0.07413333333333334,0.09147694305731424,0.003200000000000001,0.013285455706649034,0.166852281062023,0.10004952016643137
02_symmetric_short_one_sided_chewer,35,35.0,0.5833333333333334,3,-0.08569999999999996,0.08663769387512572,0.07946666666666667,0.08179242697897596,0.013933333333333334,0.007278354514891704,0.15694101110252162,0.09413083722701657
02_symmetric_short_one_sided_chewer,36,36.0,0.6,3,-0.09043333333333352,0.07195068527200497,0.08256666666666666,0.07259275292877228,0.0003666666666666668,0.0034863224814185574,0.13395527230879206,0.09478683546255444
02_symmetric_short_one_sided_chewer,37,37.0,0.6166666666666667,3,-0.07873333333333339,0.07004646870312434,0.06910000000000001,0.08188559091806082,0.022633333333333335,0.012246405368288462,0.161326081571131,0.0670200544796287
02_symmetric_short_one_sided_chewer,38,38.0,0.6333333333333333,3,-0.0754333333333334,0.06011667359763372,0.06313333333333333,0.06218216071439711,0.0021,0.008712251909428087,0.11873595330210973,0.07312751440727537
02_symmetric_short_one_sided_chewer,39,39.0,0.65,3,-0.07756666666666678,0.06722911902177837,0.059133333333333336,0.07565219391692778,0.016033333333333333,0.00904918658100151,0.14796168599877169,0.0652975477196537
02_symmetric_short_one_sided_chewer,40,40.0,0.6666666666666666,3,-0.07880000000000005,0.07737501750134429,0.03036666666666667,0.07205262737132569,0.0034000000000000002,0.0026057628441590766,0.13779066588696431,0.07255134639605355
02_symmetric_short_one_sided_chewer,41,41.0,0.6833333333333333,3,-0.07789999999999993,0.0787114350015295,0.02746666666666667,0.0818861065410027,0.021566666666666668,0.011401364440763707,0.1634649472061398,0.05757078701430924
02_symmetric_short_one_sided_chewer,42,42.0,0.7,3,-0.07136666666666658,0.08253002147367011,0.06103333333333333,0.09058793763213976,0.013866666666666666,0.01036730973353797,0.1867269376554157,0.04686856135600826
02_symmetric_short_one_sided_chewer,43,43.0,0.7166666666666667,3,-0.08609999999999991,0.09613357027247726,0.03373333333333333,0.06609272106501424,0.011633333333333334,0.006440583134399487,0.16438971637362484,0.06695254967985094
02_symmetric_short_one_sided_chewer,44,44.0,0.7333333333333333,3,-0.10593333333333321,0.09999240526715575,0.03623333333333333,0.06920612529088575,0.0006666666666666664,0.006936457629398773,0.18336714630577863,0.06551269465661531
02_symmetric_short_one_sided_chewer,45,45.0,0.75,3,-0.11016666666666675,0.08079072416503702,0.0138,0.07311513751155319,-0.006666666666666667,0.005602777089186319,0.17675533833413018,0.049688229845644305
02_symmetric_short_one_sided_chewer,46,46.0,0.7666666666666667,3,-0.10226666666666666,0.10030088622628298,0.010999999999999998,0.07729650703621738,-0.001033333333333333,0.010479556818449486,0.1948414630653268,0.04953292307763359
02_symmetric_short_one_sided_chewer,47,47.0,0.7833333333333333,3,-0.09229999999999998,0.09502680323642018,-0.003433333333333326,0.08743466767313246,0.002133333333333333,0.0015982629459649136,0.19722660976341677,0.03867965271234701
02_symmetric_short_one_sided_chewer,48,48.0,0.8,3,-0.12413333333333343,0.09826705676087201,0.020400000000000005,0.08142311301671862,0.009633333333333336,0.011380880653290609,0.20571175722097487,0.056709976816512284
02_symmetric_short_one_sided_chewer,49,49.0,0.8166666666666667,3,-0.13289999999999993,0.10653024609627691,0.007633333333333337,0.0846654265001036,-0.0133,0.005335103872778236,0.21521380069473126,0.06584591859230325
02_symmetric_short_one_sided_chewer,50,50.0,0.8333333333333334,3,-0.16933333333333347,0.11067300684649553,-0.014633333333333337,0.07059358642571183,-0.0044,0.009679531669111544,0.2251580537511525,0.08019491099084726
02_symmetric_short_one_sided_chewer,51,51.0,0.85,3,-0.1581,0.09790354096422327,-0.02,0.06805798997913472,-0.0033333333333333327,0.016625515865012364,0.21168206212392848,0.06922509627401985
02_symmetric_short_one_sided_chewer,52,52.0,0.8666666666666667,3,-0.14086666666666683,0.1077445487149015,-0.02713333333333334,0.07260845527745222,0.007866666666666668,0.005011431376806874,0.21408991756220916,0.06564680951198823
02_symmetric_short_one_sided_chewer,53,53.0,0.8833333333333333,3,-0.15283333333333315,0.10582838833591761,-0.029266666666666667,0.07709883988174603,0.0129,0.00834645633387807,0.2211260069335151,0.07039655196683631
02_symmetric_short_one_sided_chewer,54,54.0,0.9,3,-0.1460666666666667,0.1021967438054875,-0.014433333333333333,0.08604267029277457,0.004866666666666666,0.008983379715402836,0.226445136394246,0.05543694708130739
02_symmetric_short_one_sided_chewer,55,55.0,0.9166666666666666,3,-0.1665666666666666,0.09037433878657762,-0.010566666666666669,0.0803321714992056,-0.0015999999999999999,0.0029512709126747415,0.2234856360990026,0.059882456212528724
02_symmetric_short_one_sided_chewer,56,56.0,0.9333333333333333,3,-0.16970000000000005,0.09690827278067299,-0.012399999999999996,0.0869420688351349,0.0057,0.013595587519485874,0.23601293288736724,0.06144993426862401
02_symmetric_short_one_sided_chewer,57,57.0,0.95,3,-0.1788666666666665,0.09136268992926552,-0.03153333333333334,0.07162086133088444,0.007766666666666667,0.015542021890489168,0.22393220214303175,0.0718985819634353
02_symmetric_short_one_sided_chewer,58,58.0,0.9666666666666667,3,-0.18986666666666663,0.09593091843150002,-0.037366666666666666,0.07338224883747052,0.0022333333333333333,0.00983146874977375,0.23568784918764538,0.0750684723390421
02_symmetric_short_one_sided_chewer,59,59.0,0.9833333333333333,3,-0.19446666666666657,0.0928701841879896,-0.042666666666666665,0.07379325473540549,-0.002533333333333334,0.012580452208795112,0.23831166969667975,0.07519594875960374
02_symmetric_short_one_sided_chewer,60,60.0,1.0,3,-0.2258,0.09040471964080936,-0.024833333333333332,0.06945325366348537,-0.002433333333333333,0.009453100608324822,0.25344250676647134,0.08230251848291306
03_cap_short_no_chewer,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_cap_short_no_chewer,1,1.0,0.016666666666666666,3,-0.27413333333333334,0.013511764421339466,0.0092,0.022285496030677292,-0.037766666666666664,0.02409213795226798,0.2810223112742949,0.010143731218178504
03_cap_short_no_chewer,2,2.0,0.03333333333333333,3,-0.5409666666666667,0.02941339453000579,0.04016666666666666,0.02588412211719335,-0.016633333333333333,0.014189236922556634,0.5445089847323059,0.02754876475567318
03_cap_short_no_chewer,3,3.0,0.05,3,-0.8096666666666668,0.023985574368311054,0.02816666666666667,0.03547437259644082,-0.015266666666666664,0.016153155866407174,0.812190194251032,0.0236955519293302
03_cap_short_no_chewer,4,4.0,0.06666666666666667,3,-0.8950666666666667,0.025867246557073804,0.041833333333333333,0.026067625728307346,-0.03166666666666667,0.009939874803593408,0.8975347514797277,0.024732433694342432
03_cap_short_no_chewer,5,5.0,0.08333333333333333,3,-0.8689666666666667,0.04308713393939198,0.044533333333333334,0.042955687762054405,-0.056799999999999996,0.021148128364782855,0.8746417031386841,0.04249875173066089
03_cap_short_no_chewer,6,6.0,0.1,3,-0.8708666666666667,0.040069370402396366,0.06763333333333334,0.03033020130350458,-0.03,0.058716380451568476,0.878959242936375,0.040372304389156795
03_cap_short_no_chewer,7,7.0,0.11666666666666667,3,-0.8781333333333333,0.01419816107028584,0.08863333333333334,0.03348424173315628,-0.03376666666666666,0.0625843519668544,0.8888093984817315,0.01748179773186792
03_cap_short_no_chewer,8,8.0,0.13333333333333333,3,-0.8847666666666667,0.03180321437283409,0.09623333333333334,0.02781344598890576,-0.04226666666666667,0.06862070468241427,0.89699621429522,0.03350252383560188
03_cap_short_no_chewer,9,9.0,0.15,3,-0.8789666666666666,0.03291272972236991,0.12773333333333334,0.032838815109223686,-0.05673333333333334,0.07884669372339662,0.8977381155950338,0.03834074730542923
03_cap_short_no_chewer,10,10.0,0.16666666666666666,3,-0.8871000000000001,0.02199386278033034,0.1083,0.054348965031544065,-0.09756666666666668,0.08189746299150202,0.9097316677839329,0.02088439566276101
03_cap_short_no_chewer,11,11.0,0.18333333333333332,3,-0.8646333333333335,0.019143783441222993,0.07543333333333334,0.04297818568116208,-0.132,0.08405595358648509,0.8879170657381074,0.020812228429017463
