scenario,scenario_label,scenario_short,condition,condition_label,condition_short,motor_mode,include_xlinks,n_clusters,motors_per_cluster,total_motors,run_dir,run_path,growth_end_min,motor_onset_min,threshold_vz_abs,threshold_vz_abs_matched,mean_vz_abs,mean_vz_signed,peak_vz_abs,time_to_peak_min,auc_vz_abs,excess_auc_vz_abs,directionality_index,active_transport_fraction,matched_active_transport_fraction,longest_active_streak_min,onset_time_after_motor_min,net_z_displacement,abs_net_z_displacement,mass_normalized_auc,mass_retention,mean_swirl_rate_abs,swirl_penalty,seed_zone_mass_fraction_motor_onset,seed_zone_mass_fraction_final,seed_zone_retention,seed_zone_mass_fraction_mean,chewer_band_mass_fraction_motor_onset,chewer_band_mass_fraction_final,chewer_band_mass_fraction_gain,chewer_band_mass_fraction_mean,bottom_half_mass_fraction_motor_onset,bottom_half_mass_fraction_final,bottom_half_mass_fraction_gain,bottom_half_mass_fraction_mean,axial_spread_entropy_motor_onset,axial_spread_entropy_final,axial_spread_entropy_gain,axial_spread_entropy_mean,speckle_length_proxy_motor_onset_um,speckle_length_proxy_final_um,top_bias_final,nematic_xy_final,zmin,zmax,scenario_z_low,scenario_z_high,chewer_zone_bottom,chewer_zone_top
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0001,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0001,1.0,1.0,0.018338773097400677,0.015262299614915677,0.004766333685110952,0.0016415448253200133,0.03591624107108752,0.0,1.957302208455143,0.09450901559919389,1.4366941660569246,0.028368794326241134,0.03546099290780142,0.1999999999999993,0.0,2.8120446640978383,2.8120446640978383,0.001735196993311297,1.801418439716312,0.009735143179324685,2.0424804099921237,0.4078014184397163,0.6318897637795275,1.5495035946593634,0.5771096715482223,0.09929078014184398,0.013779527559055118,-0.08551125258278885,0.04405827452564575,0.33156028368794327,0.1633858267716536,-0.16817445691628968,0.219645829179168,0.9354500622250925,0.8948188448559988,-0.0406312173690937,0.9158418033716798,1128.0,2032.0,0.5798319327731093,0.022205210612764793,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0002,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0002,1.0,1.0,0.018338773097400677,0.015262299614915677,0.0045685194611539415,0.0016742731739364323,0.02089294105948743,0.0,1.8989994306993268,0.03501707086149461,1.3964273483866754,0.014184397163120567,0.04964539007092199,0.14999999999999947,nan,2.651814739599267,2.651814739599267,0.0016286444517146885,1.711835334476844,0.004117627310236222,0.9013045353638854,0.48370497427101194,0.6392785571142285,1.321629073750338,0.6148916244675992,0.13207547169811323,0.01703406813627254,-0.1150414035618407,0.052370529279762115,0.30188679245283023,0.14428857715430862,-0.1575982152985216,0.19225801514555338,0.9463791333409082,0.890595381338309,-0.05578375200259922,0.9095881159245056,1166.0,1996.0,0.6920863309352518,0.04201902011434774,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0003,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0003,1.0,1.0,0.018338773097400677,0.015262299614915677,0.004836535431718683,0.0031527005320615134,0.02481943862320442,0.44999999999999996,2.007569417626078,0.14696512759847966,1.8490110227216225,0.0425531914893617,0.07092198581560284,0.1999999999999993,0.44999999999999996,3.7120179820694466,3.7120179820694466,0.0016564104105825726,1.6122112211221122,0.0019951469507985924,0.4125157313464793,0.3481848184818482,0.5905834186284544,1.6961779700893052,0.5211376561838759,0.12541254125412543,0.01842374616171955,-0.10698879509240589,0.05171689366217764,0.4075907590759075,0.2016376663254862,-0.20595309275042134,0.26611134643977896,0.9526112055409282,0.9086028529939394,-0.04400835254698876,0.9247213710874571,1212.0,1954.0,0.447870778267254,0.030700091460173322,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0004,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0004,1.0,1.0,0.018338773097400677,0.015262299614915677,0.00414101683547497,0.0006398190133800582,0.03042655515964136,0.19999999999999996,1.702822199894637,0.11158865731357089,1.3513193576182414,0.03546099290780142,0.03546099290780142,0.14999999999999947,0.1499999999999999,2.3010566012997016,2.3010566012997016,0.0014333520201133306,1.7811447811447811,0.003675000120778686,0.8874632165935561,0.4276094276094276,0.5784499054820416,1.352752928568239,0.5648527427753582,0.10101010101010102,0.02835538752362949,-0.07265471348647154,0.052622781372914255,0.29461279461279466,0.17202268431001894,-0.12259011030277572,0.20297998960646643,0.9506544019395011,0.9054653923919259,-0.04518900954757521,0.9192767263190154,1188.0,2116.0,0.564963503649635,0.04534732309543612,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0005,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0005,1.0,1.0,0.018338773097400677,0.015262299614915677,0.004624345847942027,0.002792343982682767,0.0374435433869332,0.0,1.8993881667984656,0.2177887013600252,2.1748176743845233,0.05673758865248227,0.06382978723404255,0.3999999999999986,0.0,4.130822955670122,4.130822955670122,0.0016096509888122589,1.6661016949152543,0.008159144043570044,1.7643888047865426,0.27288135593220336,0.5574771108850457,2.042928542994888,0.4723127802130548,0.14237288135593223,0.03153611393692777,-0.11083676741900447,0.06818930037479053,0.43389830508474575,0.2177009155645981,-0.21619738952014764,0.2848645305939488,0.9479656069366887,0.9213278619596319,-0.026637744977056843,0.9379331426348984,1180.0,1966.0,0.5659824046920822,0.06579031931435292,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0006,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0006,1.0,1.0,0.018338773097400677,0.015262299614915677,0.01240618168970584,-0.008042988528238482,0.06493554232289522,0.050000000000000044,5.214192161242957,1.5883991998977443,0.1327685067498051,0.2127659574468085,0.2907801418439716,0.34999999999999876,0.0,0.6922805071547664,0.6922805071547664,0.004614329346232706,1.7097345132743362,0.01559666462991458,1.257168806648711,0.33156028368794316,0.46376811594202916,1.3987444780283664,0.41163005452842205,0.12943262411347514,0.18322981366459629,0.053797189551121144,0.17708338713818483,0.40248226950354604,0.34368530020703925,-0.058796969296506796,0.37940540064200007,0.9519482846555978,0.9657535463712038,0.013805261715606032,0.967934538938333,1130.0,1932.0,0.39741750358680056,0.09877816581785887,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0007,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0007,1.0,1.0,0.018338773097400677,0.015262299614915677,0.012068480381213758,-0.006384063759624733,0.049153477078477024,1.1,5.048348445793414,1.3341034796640134,0.08173578457068731,0.2198581560283688,0.2978723404255319,0.4999999999999982,0.10000000000000009,0.4126307210031346,0.4126307210031346,0.003956385929305183,1.6551724137931034,0.004956315792700473,0.4106826738862382,0.36050156739811906,0.3977272727272727,1.1032608695652175,0.4598887679278005,0.12539184952978055,0.11268939393939395,-0.012702455590386602,0.14386658694223667,0.38401253918495304,0.3551136363636364,-0.02889890282131663,0.3350231501587049,0.9525655068487338,0.9564411164996419,0.003875609650908163,0.9553004236617352,1276.0,2112.0,0.44805194805194803,0.05209971587834304,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0008,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0008,1.0,1.0,0.018338773097400677,0.015262299614915677,0.010720788881613442,-0.007349933158649961,0.0512495624556392,1.7000000000000002,4.50244375808772,1.2788636854645663,0.12093442374914438,0.22695035460992907,0.2695035460992908,0.4499999999999984,0.8999999999999999,0.5445004413472705,0.5445004413472705,0.003921989336313345,1.646341463414634,0.033028510042984564,3.0807910133954515,0.4171029668411868,0.41843220338983045,1.003186830721225,0.44194886047691323,0.17102966841186737,0.13135593220338979,-0.039673736208477584,0.15323456762687102,0.3525305410122165,0.3146186440677966,-0.037911896944419876,0.34698406242081636,0.9637164215716935,0.9588309485746845,-0.004885472997008922,0.9653001121786066,1148.0,1890.0,0.47474747474747475,0.03762268962238405,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0009,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0009,1.0,1.0,0.018338773097400677,0.015262299614915677,0.00869711866322825,-0.005807926033069528,0.03861445466491439,2.0,3.660836367914564,0.5403780229333907,0.23863852288242354,0.1347517730496454,0.19148936170212766,0.4999999999999982,1.7999999999999998,0.873616583353388,0.873616583353388,0.003102403701622512,1.6711864406779662,0.012034151495459286,1.3836940671328468,0.33898305084745767,0.3803245436105477,1.1219574036511155,0.3730462931903173,0.10169491525423727,0.08113590263691685,-0.02055901261732042,0.08290269904435948,0.33898305084745767,0.3012170385395538,-0.037766012307903885,0.2961468188800878,0.9440312214701992,0.9481698972834772,0.004138675813277981,0.9470352541516266,1180.0,1972.0,0.6,0.03129404782989053,-15.0,15.0,6.0,15.0,-15.0,-6.0
large_long,Large elongated,"Large
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,23,12,276,r0010,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0010,1.0,1.0,0.018338773097400677,0.015262299614915677,0.011113334164097759,-0.008034757516228596,0.05571262626262626,1.9,4.660027199104945,0.9747238507123734,0.011219621070689917,0.19148936170212766,0.24113475177304963,0.4499999999999984,1.25,-0.05228373935306596,0.05228373935306596,0.004168181752330005,1.858676207513417,0.014084939255595643,1.2673909600502988,0.41144901610017887,0.4157844080846969,1.0105368874754157,0.4402206814114972,0.10017889087656531,0.109720885466795,0.009541994590229683,0.08200536801351006,0.34525939177101966,0.3214629451395573,-0.023796446631462354,0.29288880316685306,0.9447047893365482,0.9517455193890522,0.007040730052503941,0.9385466373041638,1118.0,2078.0,0.4241001564945227,0.0615950429344081,-15.0,15.0,6.0,15.0,-15.0,-6.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0011,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0011,1.0,1.0,0.018338773097400677,0.01963934095312581,0.008263668711666734,-0.0005238074849623292,0.03531958975141062,0.25,3.4430503183290515,0.15127373087049717,0.16517925869553637,0.07092198581560284,0.05673758865248227,0.14999999999999947,0.25,0.5687204992330233,0.5687204992330233,0.024246833227669375,1.4225352112676057,0.009913268826656416,1.199620794655134,0.4507042253521127,0.5643564356435644,1.2521658415841586,0.5541856901117796,0.08450704225352114,0.009900990099009901,-0.07460605215451124,0.0425112289613411,0.26760563380281693,0.21782178217821785,-0.049783851624599085,0.23964361291329975,0.8010091095196273,0.8285502320114899,0.02754112249186258,0.8238228737974216,142.0,202.0,0.3888888888888889,0.22224194428936536,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0012,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0012,1.0,1.0,0.018338773097400677,0.01963934095312581,0.009460311245734175,-0.00030891908908907564,0.054349718614718746,0.050000000000000044,3.9549302308892176,0.2989216847538929,0.05084290627640556,0.11347517730496454,0.0851063829787234,0.14999999999999947,0.050000000000000044,0.2010801470588235,0.2010801470588235,0.02746479327006401,1.1805555555555556,0.00935175723397079,0.9885253234334828,0.4305555555555555,0.4470588235294117,1.0383301707779884,0.482816733384028,0.18055555555555552,0.047058823529411764,-0.13349673202614376,0.09405599773278421,0.3749999999999999,0.3411764705882353,-0.033823529411764586,0.28814967413349934,0.8488099132538349,0.8462778010475993,-0.002532112206235615,0.8432610818643165,144.0,170.0,0.0,0.1409150164073189,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0013,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0013,1.0,1.0,0.018338773097400677,0.01963934095312581,0.008044515814280452,-0.0017773358776591475,0.08983565553942945,0.0,3.2638173654721463,0.19606874363025223,0.11996447337880135,0.05673758865248227,0.04964539007092199,0.09999999999999964,nan,-0.39154213145345285,0.39154213145345285,0.030790729862944777,1.7169811320754718,0.005122279162942507,0.636741760622752,0.6415094339622642,0.5604395604395603,0.8736263736263734,0.5782205544613755,0.03773584905660378,0.021978021978021976,-0.015757827078581803,0.02527859474270708,0.13207547169811323,0.16483516483516486,0.032759693137051626,0.16719217863426897,0.7631582717582249,0.8520770295270343,0.08891875776880942,0.8202490598081055,106.0,182.0,0.4827586206896552,0.2218962014114193,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0014,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0014,1.0,1.0,0.018338773097400677,0.01963934095312581,0.008041224005846278,-0.0014576219735518649,0.03401911572819424,4.0,3.341378256810861,0.10150466641898878,0.07114489641578872,0.06382978723404255,0.04964539007092199,0.09999999999999964,nan,-0.2377220099667774,0.2377220099667774,0.02983373443581126,1.5357142857142858,0.007072893470230825,0.8795792114594196,0.5535714285714286,0.5813953488372093,1.0502625656414104,0.5722889328710495,0.0,0.011627906976744186,0.011627906976744186,0.019065265763154836,0.08928571428571429,0.1744186046511628,0.08513289036544851,0.18588791828538376,0.7567980027461837,0.8090422231195546,0.05224422037337095,0.8101229615556003,112.0,172.0,0.45161290322580644,0.13480250698814436,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",nomotor_xlink,"No motors, + xlinks","No motors
+ xlinks",none,1,0,0,0,r0015,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0015,1.0,1.0,0.018338773097400677,0.01963934095312581,0.006592833807352186,-0.0025132967952506127,0.02510962199312698,3.05,2.7642064977056666,0.01920133089892352,0.3141666452914878,0.02127659574468085,0.014184397163120567,0.04999999999999982,nan,-0.8684214822771219,0.8684214822771219,0.01818556906385307,1.2894736842105263,0.01880922321335186,2.8529800330134547,0.6578947368421053,0.5510204081632651,0.837551020408163,0.5754835577478494,0.0,0.0,0.0,0.014257723991242227,0.07894736842105263,0.18367346938775508,0.10472610096670246,0.14514412624099807,0.7836939742998136,0.8163004207598591,0.03260644646004551,0.8193315795757037,152.0,196.0,0.29411764705882354,0.3949578556576695,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0016,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0016,1.0,1.0,0.018338773097400677,0.01963934095312581,0.016530109625518527,-0.0034287309485974563,0.20601884920634916,1.2000000000000002,6.883272375545488,2.7971404914312736,0.09320209396131243,0.2198581560283688,0.19858156028368795,0.29999999999999893,1.0499999999999998,-0.6415353987068968,0.6415353987068968,0.053775565433949124,1.359375,0.009499714190965021,0.5746915420512239,0.359375,0.31034482758620696,0.8635682158920541,0.2886739968236654,0.125,0.14942528735632185,0.02442528735632185,0.14672398691381275,0.390625,0.43678160919540243,0.04615660919540243,0.4935028474026149,0.8143052593140728,0.8543641404396564,0.040058881125583534,0.8406509672793522,128.0,174.0,0.08333333333333333,0.18474674860419624,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0017,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0017,1.0,1.0,0.018338773097400677,0.01963934095312581,0.022546823663503298,-0.011614981905584802,0.26783768115942036,1.85,9.50363608357494,4.9346206229165634,0.41666562602335205,0.2907801418439716,0.2765957446808511,0.2499999999999991,0.30000000000000004,-3.9598384782608695,3.9598384782608695,0.0791969673631245,1.5333333333333334,0.011242956906458804,0.4986492587271997,0.5666666666666667,0.22826086956521738,0.40281329923273657,0.3550599026929632,0.08333333333333333,0.3586956521739131,0.27536231884057977,0.24857838369048238,0.2,0.5434782608695652,0.3434782608695652,0.474722821790605,0.7765013255839416,0.8951225300420108,0.11862120445806923,0.846819122088576,120.0,184.0,-0.21428571428571427,0.32423443752015163,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0018,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0018,1.0,1.0,0.018338773097400677,0.01963934095312581,0.02551136994188394,-0.010561370383416906,0.29310402930402923,2.85,10.711600564135784,6.334516227753352,0.3402953599524515,0.2765957446808511,0.2553191489361702,0.4999999999999982,0.0,-3.6451079696394695,3.6451079696394695,0.0787617688539396,1.3676470588235294,0.04179706271587585,1.6383699821331215,0.7014925373134328,0.27956989247311825,0.3985358041638069,0.42635298357568374,0.059701492537313425,0.2473118279569892,0.18761033541967576,0.20001103413497706,0.1791044776119403,0.4408602150537633,0.261755737441823,0.3757509853817291,0.7508748242327609,0.8295722548233619,0.07869743059060108,0.8297646286714906,136.0,186.0,0.034482758620689655,0.11113495968616331,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0019,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0019,1.0,1.0,0.018338773097400677,0.01963934095312581,0.030919011380879904,-0.016384678980293162,0.22264811594202905,3.0999999999999996,13.054042870347633,7.922597090412374,0.451110737780164,0.40425531914893614,0.3971631205673759,0.29999999999999893,1.0499999999999998,-5.88881891025641,5.88881891025641,0.08367976198940791,1.435897435897436,0.016578155769666404,0.5361800080036911,0.6410256410256412,0.22321428571428567,0.34821428571428553,0.32305096749512346,0.05128205128205129,0.5714285714285714,0.5201465201465201,0.3284966935321671,0.1794871794871795,0.6875000000000002,0.5080128205128207,0.5125050555987,0.8134932148815874,0.8582027990787047,0.044709584197117236,0.8606377287308574,156.0,224.0,-0.4166666666666667,0.1345662116953665,-7.5,7.5,3.0,7.5,-7.5,-3.0
small_long,Small elongated,"Small
elongated",rotatable_xlink,"Rotatable, + xlinks","Rotatable
+ xlinks",rotatable,1,6,12,72,r0020,/home/thekaka/project/cytosim/turnover_continuous_supply_scaled/job11/save/r0020,1.0,1.0,0.018338773097400677,0.01963934095312581,0.013155524394632863,-0.007989492445883586,0.2370966552667578,0.30000000000000004,5.535772432636864,1.8312397446506807,0.4520995970185109,0.14184397163120568,0.11347517730496454,0.1999999999999993,0.25,-2.5027204859813077,2.5027204859813077,0.036905149550912425,1.4266666666666667,0.009900218263871885,0.752552157321143,0.6266666666666667,0.383177570093458,0.6114535692980713,0.420354073247415,0.0,0.15887850467289721,0.15887850467289721,0.12349508052972481,0.10666666666666666,0.36448598130841126,0.25781931464174457,0.3513602219026501,0.7704673318480393,0.8820636192662048,0.11159628741816552,0.8744108908203735,150.0,214.0,0.41333333333333333,0.1591678360084738,-7.5,7.5,3.0,7.5,-7.5,-3.0
