scenario,condition,frame,time_min,n_replicates,total_len,total_len_sd,total_len_sem,total_len_n,off_len,off_len_sd,off_len_sem,off_len_n,avg_len,avg_len_sd,avg_len_sem,avg_len_n,min_len,min_len_sd,min_len_sem,min_len_n,max_len,max_len_sd,max_len_sem,max_len_n
large_long,rotatable_xlink,120,6.0,5,1827.8,16.62979254230192,7.437069315261228,5,167.35999999999999,19.82581650273198,8.86637468190917,5,8.462,0.07657675887630695,0.03424616766880655,5,4.7498,0.382800470219147,0.17119357464577928,5,14.133000000000001,0.03181194744117352,0.014226735395022897,5
large_long,rotatable_xlink,160,8.0,5,1999.14,23.13823675218141,10.347734051472317,5,236.01999999999998,26.343063603157475,11.780976190452131,5,7.5724,0.08766299105095601,0.03920408142017867,5,3.8148000000000004,0.7809370653260095,0.34924567284363023,5,14.133000000000001,0.03181194744117352,0.014226735395022897,5
small_long,nomotor_xlink,0,0.0,5,30.0,0.0,0.0,5,0.0,0.0,0.0,5,2.5,0.0,0.0,5,2.5,0.0,0.0,5,2.5,0.0,0.0,5
small_long,nomotor_xlink,20,1.0,5,137.58,0.8348652585896712,0.373363094051889,5,3.06,1.439791651594077,0.6438944012802099,5,11.463799999999999,0.07069794905087365,0.031617083989514044,5,10.9274,0.14010281938633495,0.06265588559744406,5,11.7192,0.050598418947631355,0.022628300864183416,5
small_long,nomotor_xlink,40,2.0,5,177.79999999999998,0.717635004720363,0.32093613071762284,5,6.38,2.3647410006171925,1.0575443253121828,5,11.852599999999999,0.047426785680667875,0.0212099033472574,5,4.9026,0.07083996047429728,0.03168059342878539,5,14.122399999999999,0.12082549399857623,0.054034803599161865,5
small_long,nomotor_xlink,80,4.0,5,192.95999999999998,1.0691117808723245,0.47812132351527536,5,13.979999999999999,3.6485613603172413,1.631686244349691,5,9.1888,0.048920343416619674,0.02187784267243918,5,2.5,0.0,0.0,5,14.563799999999997,0.1766258757940073,0.07898949297216698,5
small_long,nomotor_xlink,120,6.0,5,199.98000000000002,2.417022962240955,1.0809255293497366,5,22.000000000000004,5.059644256269407,2.262741699796952,5,7.4066,0.09033437883773825,0.04039876235728023,5,2.5,0.0,0.0,5,14.565800000000001,0.17895865444286302,0.08003274329922729,5
small_long,nomotor_xlink,160,8.0,5,207.7,3.8170669367984646,1.707044229069652,5,29.299999999999994,6.473793323855806,2.8951683888851782,5,6.2940000000000005,0.11603878661895764,0.05189412298131645,5,2.5,0.0,0.0,5,14.565800000000001,0.17895865444286302,0.08003274329922729,5
small_long,rotatable_xlink,0,0.0,5,30.0,0.0,0.0,5,0.0,0.0,0.0,5,2.5,0.0,0.0,5,2.5,0.0,0.0,5,2.5,0.0,0.0,5
small_long,rotatable_xlink,20,1.0,5,137.78000000000003,0.690651865993283,0.3088689042296112,5,2.7,1.176860229593982,0.5263078946776307,5,11.481400000000002,0.05739599289149048,0.025668268348293482,5,10.886600000000001,0.09505419506786658,0.04250952834365498,5,11.7072,0.04008989897717422,0.017928747864812168,5
small_long,rotatable_xlink,40,2.0,5,178.16000000000003,0.6985699678629155,0.3124099870362645,5,5.5200000000000005,2.1123446688454988,0.9446692542895635,5,11.876999999999999,0.047281074437876464,0.021144739298463885,5,4.8784,0.06190961153165144,0.0276868199690755,5,14.0858,0.10173101788540209,0.0454954942824012,5
small_long,rotatable_xlink,80,4.0,5,192.95999999999998,1.8889150324988158,0.8447484832777152,5,13.0,4.594562003064057,2.054750593137766,5,9.1878,0.09033936019255413,0.040400990086877905,5,2.5036,0.00804984471899915,0.0035999999999999587,5,14.500200000000001,0.18190299612705654,0.08134949293019587,5
small_long,rotatable_xlink,120,6.0,5,198.17999999999998,3.4995714023291535,1.5650559095444505,5,22.880000000000003,6.136122554186805,2.7441574298862665,5,7.3404,0.13001653740966948,0.05814516316943307,5,2.4366,0.14176670977348677,0.06340000000000004,5,14.477,0.21009997620180712,0.09395956577166575,5
small_long,rotatable_xlink,160,8.0,5,203.74,4.342004145553064,1.9418032856085083,5,32.32000000000001,7.009422230112834,3.134708917906094,5,6.1748,0.1316992786616541,0.058897707935029214,5,2.4366,0.14176670977348677,0.06340000000000004,5,14.2366,0.5426032620617018,0.2426595557566196,5
