run_id,run_dir,system_label,system,case,replicate,description,actin_total_polymer,fixed_mt_length,early_actin_count,early_actin_avg_len,early_actin_var_len,early_actin_min_len,early_actin_max_len,early_actin_total_len,early_actin_off_len,early_mt_count,early_mt_avg_len,early_mt_var_len,early_mt_min_len,early_mt_max_len,early_mt_total_len,early_mt_off_len,final_actin_count,final_actin_avg_len,final_actin_var_len,final_actin_min_len,final_actin_max_len,final_actin_total_len,final_actin_off_len,final_mt_count,final_mt_avg_len,final_mt_var_len,final_mt_min_len,final_mt_max_len,final_mt_total_len,final_mt_off_len,actin_total_len_change,actin_total_len_fold_change,early_body_count,early_mean_pairwise_dist,early_min_pairwise_dist,early_max_pairwise_dist,early_centroid_radius_xy,early_mean_radius_from_centroid,final_body_count,final_mean_pairwise_dist,final_min_pairwise_dist,final_max_pairwise_dist,final_centroid_radius_xy,final_mean_radius_from_centroid,mean_body_displacement,max_body_displacement
r0001,ast/tethered_mt_free_actin_pilot/job02/save/r0001,large_system (large 24x24x1.2 um),large_system,01_actin_only_perinuclear_long,r0001,Long free perinuclear actin control with doubled actin polymer pool.,4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,nan,nan,nan,nan,nan,nan,nan,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,nan,nan,nan,nan,nan,nan,nan,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,14.503193919189307,9.53024823076503,18.38952682099243,0.19086442341358434,9.052230956294972,11.605838363476796,13.120824596419236
r0002,ast/tethered_mt_free_actin_pilot/job02/save/r0002,large_system (large 24x24x1.2 um),large_system,01_actin_only_perinuclear_long,r0002,Long free perinuclear actin control with doubled actin polymer pool.,4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,nan,nan,nan,nan,nan,nan,nan,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,nan,nan,nan,nan,nan,nan,nan,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,13.36561736446115,9.713742226351284,16.7286363637327,0.515179541519265,8.347380772723424,1.5119266108273326,1.9958276829425932
r0003,ast/tethered_mt_free_actin_pilot/job02/save/r0003,large_system (large 24x24x1.2 um),large_system,01_actin_only_perinuclear_long,r0003,Long free perinuclear actin control with doubled actin polymer pool.,4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,nan,nan,nan,nan,nan,nan,nan,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,nan,nan,nan,nan,nan,nan,nan,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,10.357410482936876,5.427395463756073,13.195895716850751,0.644320875515453,6.459216227615906,10.788688500052555,16.736470180716125
r0004,ast/tethered_mt_free_actin_pilot/job02/save/r0004,large_system (large 24x24x1.2 um),large_system,01_actin_only_perinuclear_long,r0004,Long free perinuclear actin control with doubled actin polymer pool.,4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,nan,nan,nan,nan,nan,nan,nan,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,nan,nan,nan,nan,nan,nan,nan,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,12.23431271464412,4.810815535852523,16.733376305754916,0.8144473498176539,7.594111043501815,11.448600710291558,16.040485578061535
r0005,ast/tethered_mt_free_actin_pilot/job02/save/r0005,large_system (large 24x24x1.2 um),large_system,01_actin_only_perinuclear_long,r0005,Long free perinuclear actin control with doubled actin polymer pool.,4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,nan,nan,nan,nan,nan,nan,nan,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,nan,nan,nan,nan,nan,nan,nan,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,13.057549885094396,8.16173213294825,16.369039159339806,1.9761162695107295,8.178462785392782,11.299567782540624,15.533325692201268
r0006,ast/tethered_mt_free_actin_pilot/job02/save/r0006,large_system (large 24x24x1.2 um),large_system,02_fixed_mt_uniform_actin_long,r0001,"Fixed-length tethered MT asters, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,8.573509567362642,5.124555291925339,11.627483043634165,0.8235959241339168,5.35355745330032,6.869215923016645,12.373792240861327
r0007,ast/tethered_mt_free_actin_pilot/job02/save/r0007,large_system (large 24x24x1.2 um),large_system,02_fixed_mt_uniform_actin_long,r0002,"Fixed-length tethered MT asters, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,7.299971502782044,4.117953962831542,10.59440686919282,0.49258441979522655,4.534596936979772,9.946368883814799,13.021510642778741
r0008,ast/tethered_mt_free_actin_pilot/job02/save/r0008,large_system (large 24x24x1.2 um),large_system,02_fixed_mt_uniform_actin_long,r0003,"Fixed-length tethered MT asters, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,7.878926728394993,5.291023853660083,10.780241923537709,1.440100390814821,4.875197294525847,9.271071138584384,13.638820572175588
r0009,ast/tethered_mt_free_actin_pilot/job02/save/r0009,large_system (large 24x24x1.2 um),large_system,02_fixed_mt_uniform_actin_long,r0004,"Fixed-length tethered MT asters, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,8.027873703320642,3.8249669188111937,10.591344266428129,2.146581033440154,5.006998140972673,6.311282946724219,8.184764603212484
r0010,ast/tethered_mt_free_actin_pilot/job02/save/r0010,large_system (large 24x24x1.2 um),large_system,02_fixed_mt_uniform_actin_long,r0005,"Fixed-length tethered MT asters, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,7.369105900119192,3.616883798244008,10.576633646865151,0.6127752468279051,4.6192445969603675,12.00510488789558,13.70902407941572
r0011,ast/tethered_mt_free_actin_pilot/job02/save/r0011,large_system (large 24x24x1.2 um),large_system,03_growing_mt_uniform_actin_long,r0001,"Growing tethered MT asters from short seeds, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,2.849,68.374,0.3,43.446,182.3,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,12.578320108403629,5.989145080894268,18.095936222257194,4.6135257792305655,7.5465609193486465,7.0627603482472585,13.651341477305445
r0012,ast/tethered_mt_free_actin_pilot/job02/save/r0012,large_system (large 24x24x1.2 um),large_system,03_growing_mt_uniform_actin_long,r0002,"Growing tethered MT asters from short seeds, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,1.505,46.619,0.3,44.21,96.3,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,11.78730088153614,1.3696495537180313,21.854596772532773,3.844435470017022,7.286877883284807,8.40883526792,13.168976782195342
r0013,ast/tethered_mt_free_actin_pilot/job02/save/r0013,large_system (large 24x24x1.2 um),large_system,03_growing_mt_uniform_actin_long,r0003,"Growing tethered MT asters from short seeds, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,1.738,34.292,0.3,31.176,111.2,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,12.142132396239667,5.9802868459631595,21.308290453717774,2.2173095340975735,7.394755384234016,8.625653734612667,12.300023789001385
r0014,ast/tethered_mt_free_actin_pilot/job02/save/r0014,large_system (large 24x24x1.2 um),large_system,03_growing_mt_uniform_actin_long,r0004,"Growing tethered MT asters from short seeds, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,1.206,20.153,0.3,26.652,77.2,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,15.138859407332108,11.3065196378019,23.289633683035895,3.92099105137974,9.113573380830879,11.179013951027825,16.96827594394905
r0015,ast/tethered_mt_free_actin_pilot/job02/save/r0015,large_system (large 24x24x1.2 um),large_system,03_growing_mt_uniform_actin_long,r0005,"Growing tethered MT asters from short seeds, uniform free actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,192.0,16.0,-0.0,16.0,16.0,3072.0,2203.4,64.0,0.629,3.424,0.3,11.474,40.3,0.0,2784.0,10.666666666666666,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,15.739310533755967,8.314198406340806,19.65759256190849,3.056672374699323,9.879581238349747,11.314972923879335,19.515931546815796
r0016,ast/tethered_mt_free_actin_pilot/job02/save/r0016,large_system (large 24x24x1.2 um),large_system,04_fixed_mt_perinuclear_actin_long,r0001,"Fixed-length tethered MT asters, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,6.833478840297811,3.800268945745814,9.283850870193898,0.8337174120317987,4.326478417243718,6.19147022339785,8.872923925629028
r0017,ast/tethered_mt_free_actin_pilot/job02/save/r0017,large_system (large 24x24x1.2 um),large_system,04_fixed_mt_perinuclear_actin_long,r0002,"Fixed-length tethered MT asters, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,8.16265276701482,5.2398815559132625,10.29055863401011,0.3162411708253689,5.11667878723932,7.065386336205988,11.389644818869463
r0018,ast/tethered_mt_free_actin_pilot/job02/save/r0018,large_system (large 24x24x1.2 um),large_system,04_fixed_mt_perinuclear_actin_long,r0003,"Fixed-length tethered MT asters, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,5.433566523521009,3.063062358163803,7.6384292868363985,1.0356156143207769,3.3509509539374034,9.338643838853038,10.845073289747745
r0019,ast/tethered_mt_free_actin_pilot/job02/save/r0019,large_system (large 24x24x1.2 um),large_system,04_fixed_mt_perinuclear_actin_long,r0004,"Fixed-length tethered MT asters, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,7.587246178890466,3.959236730734852,10.661565577343694,1.9928724055995155,4.734198990783745,13.192125587474605,14.49729877528914
r0020,ast/tethered_mt_free_actin_pilot/job02/save/r0020,large_system (large 24x24x1.2 um),large_system,04_fixed_mt_perinuclear_actin_long,r0005,"Fixed-length tethered MT asters, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,12.0,0.0,12.0,12.0,768.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,12.0,0.0,12.0,12.0,768.0,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,6.803129628486829,4.080946828862145,10.025358382621542,1.6479015538708617,4.187777428748653,8.1356451631132,9.952540643473906
r0021,ast/tethered_mt_free_actin_pilot/job02/save/r0021,large_system (large 24x24x1.2 um),large_system,05_growing_mt_perinuclear_actin_long,r0001,"Growing tethered MT asters from short seeds, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,1.498,23.162,0.3,25.66,95.9,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,20.64092394739919,6.287941727624389,25.70130678448082,1.3237681977030573,13.06213265882563,14.235419490714277,21.96919441604539
r0022,ast/tethered_mt_free_actin_pilot/job02/save/r0022,large_system (large 24x24x1.2 um),large_system,05_growing_mt_perinuclear_actin_long,r0002,"Growing tethered MT asters from short seeds, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,2.905,60.395,0.3,32.63,185.9,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,15.328092038960747,9.783611975645803,24.821113377525997,4.025089910564111,9.077238101379667,9.389095688713281,17.259946564517517
r0023,ast/tethered_mt_free_actin_pilot/job02/save/r0023,large_system (large 24x24x1.2 um),large_system,05_growing_mt_perinuclear_actin_long,r0003,"Growing tethered MT asters from short seeds, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,3.11,69.629,0.3,40.026,199.1,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,17.601838582235306,5.1647843507739974,26.210528298948876,4.068915452857187,11.473106156813934,11.811117665880452,20.040906012952608
r0024,ast/tethered_mt_free_actin_pilot/job02/save/r0024,large_system (large 24x24x1.2 um),large_system,05_growing_mt_perinuclear_actin_long,r0004,"Growing tethered MT asters from short seeds, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,1.213,37.513,0.3,48.603,77.6,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,16.625535303776605,8.497075867026256,26.49740326107447,0.3029983673635883,10.217473714173344,9.222710061259518,13.70264454804254
r0025,ast/tethered_mt_free_actin_pilot/job02/save/r0025,large_system (large 24x24x1.2 um),large_system,05_growing_mt_perinuclear_actin_long,r0005,"Growing tethered MT asters from short seeds, free perinuclear actin, doubled actin pool.",4800,12.0,192.0,1.5,0.0,1.5,1.5,288.0,0.0,64.0,1.0,0.0,1.0,1.0,64.0,0.0,656.0,5.507,25.485,0.491,12.461,3612.6,6294.4,64.0,1.779,36.058,0.3,30.981,113.9,0.0,3324.6,12.54375,4,13.656854249492378,12.0,16.97056274847714,0.0,8.48528137423857,4,11.97545743413462,5.643325773867748,19.402323377626715,7.905841639295907,7.217682590049529,13.919932185281555,17.576208665409045
