scenario,condition,run_dir,time_min,phase_name,z_com,theta_com,vz_abs,vz_signed,Dz,top_bias,nematic_xy,shell_occ,swirl_rate_abs,speckle_length_proxy_um,seed_zone_mass_fraction,chewer_band_mass_fraction,bottom_half_mass_fraction,axial_spread_entropy
full_height_aligned,nomotor_xlink,r0008,9.683333333333334,motor,3.262347440944882,1.1717242488672512,0.0017391732283464911,0.0017391732283464911,1.0,0.592814371257485,0.04495665786917883,0.009830729166666666,0.003253571935159405,1016.0,0.9999999999999993,0.09448818897637795,0.2854330708661418,0.9275469590262163
full_height_aligned,nomotor_xlink,r0008,9.7,motor,3.262907086614173,1.163237491583289,0.012940973807637812,0.012940973807637812,1.0,0.5714285714285714,0.04261380778629087,0.010026041666666667,0.016405828001534006,1016.0,1.0,0.09467455621301771,0.2879684418145955,0.9236119428160315
full_height_aligned,nomotor_xlink,r0008,9.716666666666667,motor,3.2882293885601577,1.1389125928641832,0.017472294957213252,0.017472294957213252,1.0,0.5178571428571429,0.05058500580339108,0.009765625,0.010646616774338535,1014.0,0.9999999999999998,0.09467455621301772,0.2859960552268244,0.9232967475324951
full_height_aligned,nomotor_xlink,r0008,9.733333333333334,motor,3.2978516765285995,1.141944258034612,0.004892800788954821,0.004892800788954821,1.0,0.5266272189349113,0.06386470564430942,0.009917534722222222,0.005663799599819108,1014.0,0.9999999999999998,0.09467455621301772,0.28402366863905326,0.9275928189307328
full_height_aligned,nomotor_xlink,r0008,9.75,motor,3.2980149901380673,1.1502401920638214,0.0029101577909269594,-0.0029101577909269594,1.0,0.5297619047619048,0.0847510029950883,0.010069444444444445,0.0032355157162716752,1014.0,1.0000000000000002,0.09270216962524654,0.28205128205128205,0.9290016377697582
full_height_aligned,nomotor_xlink,r0008,9.766666666666666,motor,3.2920313609467455,1.1354732266020686,0.003960939950923059,-0.003960939950923059,1.0,0.5294117647058824,0.04588872655664074,0.009787326388888889,0.006636238985134213,1014.0,1.0000000000000002,0.09486166007905138,0.28260869565217395,0.9262358137037214
full_height_aligned,nomotor_xlink,r0008,9.783333333333333,motor,3.290093110236221,1.1635126700340899,0.0011919600009320241,-0.0011919600009320241,1.0,0.528023598820059,0.06373739418592411,0.009809027777777778,0.021745832823550693,1016.0,0.9999999999999991,0.09645669291338582,0.281496062992126,0.9264094728489158
full_height_aligned,nomotor_xlink,r0008,9.8,motor,3.2896474409448815,1.17896489224917,0.004223523622047587,-0.004223523622047587,1.0,0.5221238938053098,0.051170972000761275,0.009917534722222222,0.011059075633086835,1016.0,0.9999999999999993,0.09448818897637797,0.2893700787401575,0.9225788544674113
full_height_aligned,nomotor_xlink,r0008,9.816666666666666,motor,3.281646062992126,1.1856308213002635,0.011791141732283128,-0.011791141732283128,1.0,0.528023598820059,0.02598841371755398,0.010069444444444445,0.01250778806882602,1016.0,0.9999999999999994,0.09448818897637798,0.28740157480314965,0.9225083905059348
full_height_aligned,nomotor_xlink,r0008,9.833333333333332,motor,3.2660651574803152,1.203980468386822,0.0016824003323547831,-0.0016824003323547831,1.0,0.5352941176470588,0.05186943023473944,0.009874131944444444,0.016587308514766086,1016.0,0.9999999999999997,0.09448818897637795,0.2893700787401575,0.9199195278024415
full_height_aligned,nomotor_xlink,r0008,9.85,motor,3.2782812623274165,1.1524562042707314,0.0006596303328207931,0.0006596303328207931,1.0,0.5411764705882353,0.061821823552532615,0.009809027777777778,0.01218317311110384,1014.0,0.9999999999999997,0.09270216962524651,0.28796844181459563,0.9259536035879042
full_height_aligned,nomotor_xlink,r0008,9.866666666666667,motor,3.267384418145957,1.1796141221646144,0.008117751479290058,-0.008117751479290058,1.0,0.5411764705882353,0.03356138149882753,0.009765625,0.013561707839039205,1014.0,1.0000000000000002,0.09467455621301772,0.28402366863905326,0.9256272562944867
full_height_aligned,nomotor_xlink,r0008,9.883333333333333,motor,3.2620457593688363,1.1795796199488098,0.0020988165680473347,0.0020988165680473347,1.0,0.5221238938053098,0.061171863488025544,0.009917534722222222,0.0067599943544384145,1014.0,1.0000000000000002,0.09683794466403162,0.2885375494071146,0.9238549172459527
full_height_aligned,nomotor_xlink,r0008,9.899999999999999,motor,3.2715820512820515,1.1660941334557375,0.00976400394477328,0.00976400394477328,1.0,0.528023598820059,0.022374529824752083,0.010026041666666667,0.004126080391341547,1014.0,0.9999999999999997,0.09664694280078892,0.2899408284023668,0.9290261709884369
full_height_aligned,nomotor_xlink,r0008,9.916666666666668,motor,3.281573767258383,1.1878317807314929,0.0029667652859959315,0.0029667652859959315,1.0,0.5207100591715976,0.08534603076844077,0.009830729166666666,0.016213971358306378,1014.0,0.9999999999999998,0.09664694280078892,0.28599605522682436,0.9266804512982831
full_height_aligned,nomotor_xlink,r0008,9.933333333333334,motor,3.2775155818540433,1.1985220761723503,0.006023471400394609,-0.006023471400394609,1.0,0.528023598820059,0.05714554974101054,0.009874131944444444,0.008433774530051341,1014.0,1.0,0.09664694280078892,0.28796844181459563,0.9254641892578542
full_height_aligned,nomotor_xlink,r0008,9.95,motor,3.2695268244575937,1.2046993297915956,0.011554930966469312,-0.011554930966469312,1.0,0.5321637426900585,0.04093114121205197,0.009982638888888888,0.0025407756425992467,1014.0,1.0000000000000004,0.09664694280078892,0.2859960552268245,0.9268975773590458
full_height_aligned,nomotor_xlink,r0008,9.966666666666667,motor,3.2544057199211047,1.2036036274575488,0.001685700197238793,-0.001685700197238793,1.0,0.5339233038348082,0.039978346332984555,0.00993923611111111,0.005505154988952765,1014.0,1.0,0.09664694280078892,0.2879684418145956,0.9266695118195994
full_height_aligned,nomotor_xlink,r0008,9.983333333333334,motor,3.266155424063116,1.215709639769501,0.0024370808678499944,0.0024370808678499944,1.0,0.5352941176470588,0.055811457346919446,0.010091145833333334,0.003199507107661037,1014.0,0.9999999999999994,0.09664694280078892,0.2899408284023668,0.9277163895355607
