case,frame,time_s,time_min,n,dx_mean,dx_sem,dy_mean,dy_sem,dz_mean,dz_sem,net_displacement_mean,net_displacement_sem
01_symmetric_dense_treadmill,19,19.0,0.31666666666666665,3,-0.0009666666666666666,0.009335475944541398,0.0155,0.0078000000000000005,0.009633333333333332,0.00427018084446601,0.02524103797333317,0.0038292733446059703
01_symmetric_dense_treadmill,20,20.0,0.3333333333333333,3,0.0025666666666666667,0.0049901013127101055,0.008333333333333333,0.0076381353163655795,0.0095,0.00544426303552648,0.018437502834745975,0.00510417260118625
01_symmetric_dense_treadmill,21,21.0,0.35,3,0.0034333333333333334,0.004604828383821101,0.011733333333333333,0.006827477165428271,0.0105,0.005974389787529211,0.019838433652985387,0.006048548732110462
01_symmetric_dense_treadmill,22,22.0,0.36666666666666664,3,0.0029,0.0041476901202155084,0.013366666666666666,0.0051173995132076395,0.008466666666666666,0.004793861816021725,0.017642340067946644,0.006334607469827591
01_symmetric_dense_treadmill,23,23.0,0.38333333333333336,3,0.0051333333333333335,0.009710704288452913,0.020533333333333334,0.00813271855600027,0.014266666666666665,0.00368796842599162,0.027748525515445543,0.010714616147705304
01_symmetric_dense_treadmill,24,24.0,0.4,3,-0.0016,0.00924824307639024,0.023533333333333333,0.007234254933608881,0.0148,0.004301550108197431,0.030719822564235857,0.008498406761128788
01_symmetric_dense_treadmill,25,25.0,0.4166666666666667,3,0.004833333333333334,0.0055444667111554675,0.02666666666666667,0.0029756418541962413,0.008033333333333333,0.0016024287122295886,0.029328889287842653,0.00340217478054859
01_symmetric_dense_treadmill,26,26.0,0.43333333333333335,3,0.0051333333333333335,0.005756831690358084,0.02523333333333333,0.0028292126898563923,0.0058,0.002821937868439582,0.028137602062410377,0.0012659680441147445
01_symmetric_dense_treadmill,27,27.0,0.45,3,0.0019,0.006366317616958802,0.0276,0.0016441816606851357,0.006533333333333333,0.0011836853936376473,0.029805553285700934,0.0021156945274041477
01_symmetric_dense_treadmill,28,28.0,0.4666666666666667,3,0.001366666666666667,0.007598757208327631,0.025833333333333333,0.004768065062941618,0.006633333333333332,0.0011406625754845784,0.028705776627113044,0.005136230211333192
01_symmetric_dense_treadmill,29,29.0,0.48333333333333334,3,-0.00016666666666666682,0.009804987393045327,0.03146666666666667,0.007462424390087834,-0.0023333333333333335,0.0002403700850309326,0.03399800970934681,0.008471284902633127
01_symmetric_dense_treadmill,30,30.0,0.5,3,0.0011333333333333334,0.011884069635908026,0.027999999999999997,0.0038004385711827167,-0.0016666666666666668,0.0015645375603601777,0.03251537924005926,0.004850607154871962
