run_dir,case,replicate,frame,time_s,time_min,dx,dy,dz,net_displacement
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/03_plus_x_cap_fixed_binders,03_plus_x_cap_fixed_binders,r0001,8,8.0,0.13333333333333333,0.6178,0.0562,-0.0078,0.6203999677627329
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,1,1.0,0.016666666666666666,-0.0014,0.004,-0.0015,0.0044955533585978045
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,2,2.0,0.03333333333333333,-0.0023,0.0029,-0.005,0.006220932405998316
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,3,3.0,0.05,-0.0087,0.0044,-0.0044,0.010696261028976434
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,4,4.0,0.06666666666666667,-0.0128,0.0077,-0.005,0.015752142711390093
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,5,5.0,0.08333333333333333,-0.02,0.0077,-0.0006,0.021439449619801345
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,6,6.0,0.1,-0.0342,0.0053,-0.0024,0.034691353389569565
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,7,7.0,0.11666666666666667,-0.0441,0.0094,-0.0014,0.045112415142619
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/04_plus_x_cap_fixed_plus_motors,04_plus_x_cap_fixed_plus_motors,r0001,8,8.0,0.13333333333333333,-0.0587,0.0095,0.0006,0.05946679745875004
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,1,1.0,0.016666666666666666,0.0002,-0.0016,-0.001,0.0018973665961010276
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,2,2.0,0.03333333333333333,-0.0033,-0.0016,-0.0002,0.0036728735344413914
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,3,3.0,0.05,-0.0048,0.003,-0.0023,0.006109828148156051
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,4,4.0,0.06666666666666667,-0.0133,0.0044,-0.0049,0.014841158984392021
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,5,5.0,0.08333333333333333,-0.0178,0.002,-0.0054,0.01870828693386971
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,6,6.0,0.1,-0.0215,0.0016,-0.0059,0.022352181101628538
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,7,7.0,0.11666666666666667,-0.0268,0.0015,-0.0045,0.02721653908931112
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/05_symmetric_aster_fixed_plus_motors,05_symmetric_aster_fixed_plus_motors,r0001,8,8.0,0.13333333333333333,-0.0322,0.003,-0.0075,0.0331977408869941
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,0,0.0,0.0,0.0,0.0,0.0,0.0
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,1,1.0,0.016666666666666666,0.0026,0.0015,-0.0019,0.0035524639336663223
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,2,2.0,0.03333333333333333,0.0,0.0043,-0.0015,0.00455411901469428
/home/thekaka/project/cytosim/ast/nuclear_propulsion_mechanism_mockups/00_smoke_all_cases/06_push_filaments_unanchored,06_push_filaments_unanchored,r0001,3,3.0,0.05,0.0018,0.0027,-0.0036,0.004846648326421054
